label,mean.hurr_sum,sd.hurr_sum,min.hurr_sum,max.hurr_sum,mean.dhw_mean,sd.dhw_mean,min.dhw_mean,max.dhw_mean,mean.dhw_sd,sd.dhw_sd,min.dhw_sd,max.dhw_sd,mean.sst_mean,sd.sst_mean,min.sst_mean,max.sst_mean,mean.sst_sd,sd.sst_sd,min.sst_sd,max.sst_sd,mean.k490_mean,sd.k490_mean,min.k490_mean,max.k490_mean,mean.k490_sd,sd.k490_sd,min.k490_sd,max.k490_sd,mean.prod_mean,sd.prod_mean,min.prod_mean,max.prod_mean,mean.prod_sd,sd.prod_sd,min.prod_sd,max.prod_sd,mean.rain_mean,sd.rain_mean,min.rain_mean,max.rain_mean,mean.rain_sd,sd.rain_sd,min.rain_sd,max.rain_sd,mean.6_depth,sd.6_depth,min.6_depth,max.6_depth,mean.9_reef,sd.9_reef,min.9_reef,max.9_reef,mean.11_het_hab,sd.11_het_hab,min.11_het_hab,max.11_het_hab,mean.11_het_typ,sd.11_het_typ,min.11_het_typ,max.11_het_typ,mean.12_nursery,sd.12_nursery,min.12_nursery,max.12_nursery,mean.14_pop2000,sd.14_pop2000,min.14_pop2000,max.14_pop2000,mean.14_pop2005,sd.14_pop2005,min.14_pop2005,max.14_pop2005,mean.14_pop2010,sd.14_pop2010,min.14_pop2010,max.14_pop2010,mean.14_pop2015,sd.14_pop2015,min.14_pop2015,max.14_pop2015,mean.14_pop2020,sd.14_pop2020,min.14_pop2020,max.14_pop2020,mean.15_margin,sd.15_margin,min.15_margin,max.15_margin,mean.8_fsas,sd.8_fsas,min.8_fsas,max.8_fsas,mean.16_slope,sd.16_slope,min.16_slope,max.16_slope,mean.23_watpol,sd.23_watpol,min.23_watpol,max.23_watpol,mean.18_river,sd.18_river,min.18_river,max.18_river,mean.22_inorpol,sd.22_inorpol,min.22_inorpol,max.22_inorpol,mean.13_conlob,sd.13_conlob,min.13_conlob,max.13_conlob,mean.13_conyel,sd.13_conyel,min.13_conyel,max.13_conyel,mean.7_mpa,sd.7_mpa,min.7_mpa,max.7_mpa, ,ISLAND,FISHING_ZONE,YEAR
2017-ST. THOMAS-NORTH,2,0,2,2,0.102803653,0.001090286,0.101287671,0.103561644,0.186998683,0.002000433,0.184217194,0.188389428,27.70358265,0.011269488,27.69287671,27.7249863,0.983584896,0.001194115,0.981030134,0.984357714,0.050547059,8.61E-04,0.048828571,0.053551999,0.010544057,5.49E-04,0.010039469,0.011302326,437.8667508,0,437.8667508,437.8667508,63.37275451,0,63.37275451,63.37275451,0.804915963,0.142707314,0.687643824,1.001520521,2.274905161,0.210260593,2.143256908,2.617546823,-12.15666667,13.66419137,-38.799999,11,8.536854567,1.240005058,5.473476,10.912277,5,0,5,5,12.36666667,2.008316044,9,16,0.982415833,1.183800102,0.126895,3.754283,430549.882,34706.19775,376319.4407,507512.1765,431304.804,34941.55943,375989.0554,508641.9933,433643.1575,35205.02167,377178.6708,511411.0162,437571.0482,35497.24836,379891.5185,515826.4437,443112.5463,35818.97742,384148.5866,521913.5746,73.25497873,1.318272969,70.764941,75.008804,37.19670423,2.97240468,31.445536,41.197422,5.432168333,5.546616019,0.03423,18.48559,10,0,10,10,79.6282156,2.933668362,74.35075,85.43889,0.163796633,0.194751412,0.033227,0.7188,0.0355096,0.1052382,0.005259,0.422229,0.004924333,0.002042993,0.003504,0.007765,16.81190377,2.596772076,11.433288,20.864352, ,ST. THOMAS,NORTH,2017
2018-PR-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,27.54776125,0.093859529,27.46175342,27.68375342,0.941323057,0.038111996,0.891348463,0.982723114,0.052695606,0.022718683,0.036745745,0.1272,0.016033386,0.008174377,0.009616657,0.03794676,398.6956894,63.5052344,323.7359155,470.6540813,90.02116809,45.46800684,44.90788433,144.9869441,0.145157532,0.051177847,0.083191777,0.209205477,0.703991198,0.241737428,0.458375738,0.993047911,-5.807142929,5.193704099,-17.700001,-0.6,6.894627714,2.06007686,3.447046,9.954212,3.357142857,0.744946344,2,4,8.285714286,1.857565463,5,12,1.619230571,1.742677198,0,5.502464,3453764.794,1123560.594,2002756.428,4886261.011,3411577.799,1110894.236,1974307.154,4826921.629,3374093.83,1099962.38,1948293.176,4774270.183,3341259.106,1090767.447,1924650.877,4728237.922,3313037.687,1083321.443,1903322.442,4688783.239,39.75190336,4.363179219,32.239005,44.3198,101.9793499,34.83373893,57.35029,150.375463,1.189218571,3.248887224,0.06411,12.44428,61.42857143,46.21973319,10,100,16.75955993,7.92420076,4.941925,39.977307,25.32364921,19.67913179,6.095829,60.699154,0.058358357,0.074920923,0.004121,0.200524,0.068804,0.009100073,0.05464,0.087311,45.14983171,18.37136056,22.477902,70.42775, ,PR,NORTH,2018
2018-ST. CROIX-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,27.54557991,0.004425409,27.54224658,27.55254795,0.89276176,0.002348029,0.886731952,0.894860667,0.037111434,0.00264287,0.034927273,0.042818182,0.011541349,1.95E-04,0.011023517,0.011828426,338.2444104,12.08874364,328.8234187,363.0196697,70.08528882,4.105012063,57.88713279,72.26091068,0.675320959,0.030075014,0.626958887,0.697589026,2.918595468,0.150288852,2.676693402,3.014767391,-4.543137275,7.142135797,-49.200001,2,7.770248451,2.860141286,3.797353,16.776189,4.450980392,0.502542555,4,5,12.94117647,1.4479194,11,16,4.673389941,5.37479631,0.074919,17.707775,256642.4677,611.3923291,254513.3059,256946.0568,260849.112,629.9796225,258709.5756,261164.9119,266028.657,652.1580377,263880.0673,266358.2744,272235.0969,678.6112161,270078.9061,272580.2719,279533.4258,710.112648,277371.2446,279896.0593,47.86832865,2.973184398,42.323794,52.032504,32.04536339,3.053226144,25.538168,34.915777,1.005556863,2.392750533,0,16.8716,10,0,10,10,135.4092103,4.709356311,128.229916,144.195953,0.60948998,0.11172657,0.239572,0.7166,0.038275431,0.009179526,0.006473,0.06039,0.027148353,2.71E-04,0.02661,0.027557,8.545589235,3.862442837,0.997391,17.481047, ,ST. CROIX,NORTH,2018
2018-ST. THOMAS-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,27.4690069,0.004621528,27.46454795,27.47780822,0.960920913,0.004936038,0.95161963,0.96609394,0.041169534,0.003545296,0.03612,0.049504,0.008848196,0.004228515,0.00438771,0.013343278,441.6495017,0,441.6495017,441.6495017,104.3642961,0,104.3642961,104.3642961,0.810187432,0.125384501,0.751232857,1.079602692,2.803326046,0.169249133,2.605873414,2.976109111,-10.39824556,12.59606637,-38.799999,18,9.332147544,1.517525083,5.473476,12.223958,5,0,5,5,13.70175439,2.337313112,9,18,3.430572965,3.842521572,0.126895,14.325459,420230.9173,34049.52482,375913.5468,507512.1765,420853.1021,34419.50479,375584.45,508641.9933,423049.5643,34819.6164,376775.7794,511411.0162,426826.1107,35250.82327,379490.7851,515826.4437,432206.487,35714.17688,383750.4755,521913.5746,75.0395766,2.27007423,70.764941,79.145204,35.48085932,3.160331068,29.764862,41.197422,4.369763158,4.666077178,0.03423,18.48559,10,0,10,10,81.3847226,4.165588209,74.35075,89.30704,0.278707263,0.297705751,0.033227,0.970442,0.145970123,0.197123979,0.005259,0.422229,0.004999088,0.002051615,0.003504,0.007765,14.90598493,5.062113076,5.456239,21.903697, ,ST. THOMAS,NORTH,2018
2019-PR-NORTH,0.705882353,0.985184366,0,2,0.788644641,0.273756723,0.202164384,1.100684932,1.331094909,0.47433969,0.338572432,1.886800543,27.87897341,0.073075874,27.81715068,27.99249315,1.202349087,0.026859333,1.158569162,1.231182801,0.052793508,0.015799998,0.034801403,0.076900002,0.018072426,0.007451286,0.009277018,0.035425227,354.6077086,53.02429053,285.434582,485.0913311,89.22156798,49.26834971,35.58986005,218.5528221,0.125184526,0.029204719,0.086465752,0.174712324,0.728119373,0.104591863,0.510585582,0.969772161,-4.241176529,5.796341537,-17.700001,4,6.351164412,2.188377663,3.447046,9.954212,3.470588235,0.717430054,2,4,8.470588235,1.62471717,5,10,1.736405647,1.590408136,0,5.502464,3708097.675,1160153.867,2002756.428,4886261.011,3662873.944,1146876.061,1974307.154,4826921.629,3622703.317,1135342.802,1948293.176,4774270.183,3587529.322,1125553.162,1924650.877,4728237.922,3557314.975,1117515.582,1903322.442,4688783.239,39.62206535,3.887280706,32.239005,44.3198,108.7842135,34.79906089,57.35029,143.585423,1.018551176,2.951471963,0.06411,12.44428,68.23529412,44.33329648,10,100,17.07525341,6.851278915,4.941925,39.977307,23.55494782,17.99010084,6.095829,60.699154,0.093447529,0.090866696,0.004121,0.200524,0.072755118,0.011549202,0.05464,0.087311,41.411482,18.41082888,22.477902,70.42775, ,PR,NORTH,2019
2019-ST. CROIX-NORTH,1,0,1,1,1.202229385,0.032532768,1.127260274,1.22509589,1.99704776,0.054423617,1.871346301,2.035039839,27.84855063,0.003203949,27.84621918,27.85364384,1.218607062,0.002760356,1.214437479,1.22249332,0.031606669,0.002479423,0.02937551,0.036444898,0.00514713,5.76E-04,0.004401635,0.005897918,282.4120783,16.91862252,269.7174148,320.3395059,29.85600122,1.886890028,24.32795677,31.04939074,0.407730044,0.018721233,0.362123281,0.429945187,2.13320764,0.086228349,1.88247261,2.194457221,-4.543137275,7.142135797,-49.200001,2,7.770248451,2.860141286,3.797353,16.776189,4.450980392,0.502542555,4,5,12.94117647,1.4479194,11,16,4.673389941,5.37479631,0.074919,17.707775,256642.4677,611.3923291,254513.3059,256946.0568,260849.112,629.9796225,258709.5756,261164.9119,266028.657,652.1580377,263880.0673,266358.2744,272235.0969,678.6112161,270078.9061,272580.2719,279533.4258,710.112648,277371.2446,279896.0593,47.86832865,2.973184398,42.323794,52.032504,32.04536339,3.053226144,25.538168,34.915777,1.005556863,2.392750533,0,16.8716,10,0,10,10,135.4092103,4.709356311,128.229916,144.195953,0.60948998,0.11172657,0.239572,0.7166,0.038275431,0.009179526,0.006473,0.06039,0.027148353,2.71E-04,0.02661,0.027557,8.545589235,3.862442837,0.997391,17.481047, ,ST. CROIX,NORTH,2019
2019-ST. THOMAS-NORTH,1,0,1,1,1.490670169,0.020961276,1.46909589,1.516082192,2.504202075,0.034685407,2.469652687,2.54683584,27.80771092,0.007286898,27.79967123,27.82227397,1.233703933,0.003117289,1.228424136,1.237020259,0.041282153,0.002263502,0.037900001,0.050853846,0.010050358,0.004059497,9.90E-04,0.014238378,388.3343363,0,388.3343363,388.3343363,30.57604705,0,30.57604705,30.57604705,0.559513804,0.077290888,0.518041085,0.725082172,1.698940701,0.057248079,1.633866637,1.758911288,-10.39824556,12.59606637,-38.799999,18,9.332147544,1.517525083,5.473476,12.223958,5,0,5,5,13.70175439,2.337313112,9,18,3.430572965,3.842521572,0.126895,14.325459,420230.9173,34049.52482,375913.5468,507512.1765,420853.1021,34419.50479,375584.45,508641.9933,423049.5643,34819.6164,376775.7794,511411.0162,426826.1107,35250.82327,379490.7851,515826.4437,432206.487,35714.17688,383750.4755,521913.5746,75.0395766,2.27007423,70.764941,79.145204,35.48085932,3.160331068,29.764862,41.197422,4.369763158,4.666077178,0.03423,18.48559,10,0,10,10,81.3847226,4.165588209,74.35075,89.30704,0.278707263,0.297705751,0.033227,0.970442,0.145970123,0.197123979,0.005259,0.422229,0.004999088,0.002051615,0.003504,0.007765,14.90598493,5.062113076,5.456239,21.903697, ,ST. THOMAS,NORTH,2019
2003-PR-SOUTH,0,0,0,0,0.093677934,0.046639031,0.034520548,0.287726027,0.166091185,0.080560507,0.063224723,0.504140583,27.9153876,0.036779853,27.84279452,27.97427397,0.87324136,0.010313712,0.853318908,0.900448198,0.068316835,0.024076048,0.036942958,0.177987778,0.021829146,0.008132759,0.008573112,0.054730064,483.8690275,89.83789189,412.2886656,966.208919,106.5386081,47.1377005,56.00168764,319.038106,0.033238198,0.022614133,0.007712329,0.150397259,0.276415884,0.166385789,0.054806472,1.141423775,-17.83021579,11.9337522,-84.099998,1,26.10962271,10.54608706,5.962555,45.931722,4.395683453,0.748125242,2,5,11.96402878,2.453657642,4,15,11.73668526,9.280189502,0,44.140364,3300341.863,1037130.715,1864191.973,4792345.125,3261500.048,1024389.593,1835926.707,4736478.154,3226930.226,1013310.056,1809979.149,4687120.272,3196584.723,1003900.88,1786279.928,4644215.724,3170430.545,996179.0672,1764765.037,4607734.752,72.95506547,4.793268092,61.937151,82.833003,76.82792832,31.0941513,33.493464,131.550831,1.600366978,4.990157523,0,37.70131,759.7841727,408.3396349,10,1000,13.87480729,8.438057417,2.805649,33.879367,3.659326094,3.128244153,0.080697,15.887704,0.093423417,0.11836186,2.20E-05,0.428395,0.057789094,0.020635617,0.00625,0.082955,23.29848021,12.05387406,4.550057,54.523766, ,PR,SOUTH,2003
2003-ST. CROIX-SOUTH,0,0,0,0,0.242039639,0.039277416,0.199178082,0.337342466,0.414542594,0.06510056,0.340876994,0.571187125,27.78847683,0.011080134,27.77315068,27.81032877,0.886687539,0.003144427,0.882070611,0.893119549,0.044750805,0.010228106,0.031160239,0.067100003,0.008958328,0.002069651,0.004384062,0.010874161,351.9199114,14.33358477,334.224415,365.3769169,98.45940939,2.230265726,96.40633776,102.7403322,0.277365777,0.051876692,0.191863009,0.35310958,1.715174209,0.416535168,1.064030415,2.324303644,-15.57234045,9.243110307,-50.5,-4.5,23.57889285,2.975526213,19.357639,30.26874,4,0,4,4,12.36170213,0.818947679,10,13,14.83616209,4.774609526,9.012142,23.442765,248727.1549,4225.629723,237904.2034,252403.8348,252388.4575,4129.16296,241861.0018,256216.7695,256948.3728,4027.232634,246693.1311,260948.6158,262454.0991,3924.443178,252514.7582,266648.184,268962.5996,3827.672913,259389.7717,273374.4015,38.10599613,1.673920042,34.951686,41.47459,14.95795249,7.143933351,3.673817,27.690667,3.291683191,9.663671332,0.01544,55.75162,23.40425532,32.38871219,10,100,149.1921835,5.823272118,140.154822,159.554742,2.394551809,0.460469397,1.495774,3.206741,0.053591511,0.051042584,0.006473,0.112126,0.027591404,6.09E-04,0.026989,0.029167,32.50825387,7.137895984,19.795518,43.807723, ,ST. CROIX,SOUTH,2003
2003-ST. THOMAS-SOUTH,0,0,0,0,0.287879164,0.034796134,0.201315068,0.322794521,0.483482775,0.059907731,0.33578254,0.543668223,27.75171334,0.0113159,27.74090411,27.7759726,0.872176275,0.003675393,0.858998474,0.875432392,0.032830513,0.002153322,0.030104981,0.044514285,0.005411427,6.24E-04,0.0051327,0.008552471,332.2617082,13.00580786,323.0216657,397.7950002,104.7101516,6.704406157,74.06689097,108.5382939,0.202321266,0.018318977,0.187383559,0.279698627,0.891567448,0.115176664,0.770710522,1.120856244,-28.10526301,7.178949143,-41,9,6.5925856,1.677309522,2.009734,9.788029,4.978947368,0.144321403,4,5,15.86315789,2.368276716,5,18,38.23063222,5.830147286,16.524519,48.325163,431022.5009,41554.60217,384056.0299,545479.9246,431789.4185,41977.43412,384258.6162,547118.239,434142.1659,42426.41544,386016.4403,550422.5616,438087.4203,42902.65187,389334.7072,555402.3312,443649.8465,43407.32249,394236.5182,562085.1857,86.38875982,1.18201831,82.50254,89.947161,15.39419455,3.283878384,7.643124,20.253691,0.668815158,1.471495029,0,7.64589,14.73684211,20.20333369,10,100,80.26658612,3.778596344,73.514047,85.566098,2.220938874,0.41677175,0.917069,3.031473,0.033205747,1.61E-04,0.033078,0.033406,0.033330516,9.50E-05,0.033239,0.033428,5.582090663,2.820711311,1.124174,9.975878, ,ST. THOMAS,SOUTH,2003
2004-PR-SOUTH,0,0,0,0,0.063092555,0.058404295,0,0.179262295,0.120205991,0.110719591,0,0.342380469,27.74316081,0.040727397,27.66560109,27.82352459,0.96491261,0.024244082,0.937462646,1.023901423,0.062248571,0.026083295,0.029961636,0.174750001,0.015971551,0.010151249,0.007841792,0.070852103,423.0482352,96.79463441,336.5528367,934.7413311,73.40046786,27.30050785,53.03351712,220.7721769,0.100309272,0.036263665,0.060915299,0.248688516,0.677856794,0.24968234,0.39576149,1.325643034,-18.02152776,13.04222929,-84.099998,1,25.87056213,10.50165516,5.962555,45.931722,4.402777778,0.741567461,2,5,12.02777778,2.432140398,4,15,11.70042714,8.874132093,0,40.976711,3329308.517,1029191.164,1864191.973,4774973.776,3289952.829,1016400.92,1835926.707,4721240.841,3254919.846,1005263.495,1809979.149,4673713.589,3224162.206,995787.7821,1786279.928,4632376.1,3197647.485,987990.861,1764765.037,4597233.295,73.1618332,4.894754132,61.937151,83.143382,77.41650134,30.8691629,33.493464,131.550831,1.656752708,5.04875506,0,37.70131,768.125,403.5575517,10,1000,13.47613056,8.550004441,1.850213,33.879367,3.774589118,3.17397191,0.080697,15.887704,0.097048319,0.117332137,2.20E-05,0.428395,0.057805368,0.020184686,0.00625,0.082955,23.52511285,12.74503722,4.550057,54.523766, ,PR,SOUTH,2004
2004-ST. CROIX-SOUTH,0,0,0,0,0.217797064,0.023148841,0.174781421,0.264344262,0.392775966,0.040399023,0.314544822,0.471635431,27.70818869,0.016836243,27.67909836,27.74377049,0.987371627,0.003373159,0.981839477,0.990946417,0.044259047,0.01526221,0.030590045,0.08346667,0.014395697,0.009930382,0.005527462,0.037207708,336.2992599,10.51823253,325.1551686,359.0975835,57.2907812,8.686253357,49.46912334,77.28472902,0.384311843,0.055532978,0.301530044,0.451133874,2.189879772,0.245974905,1.722979348,2.460404493,-14.3901961,9.76633515,-50.5,-0.1,23.70694963,2.888265293,19.357639,30.26874,4,0,4,4,12.41176471,0.804399667,10,13,14.64952398,4.629431618,9.012142,23.442765,248054.4934,4674.617828,237904.2034,252403.8348,251748.9618,4537.526319,241861.0018,256216.7695,256347.4912,4387.52939,246693.1311,260948.6158,261897.8079,4228.504426,252514.7582,266648.184,268457.4955,4066.840937,259389.7717,273374.4015,38.02049637,1.633153147,34.951686,41.47459,15.98102427,7.713609082,3.673817,28.176533,3.048305686,9.307380477,0,55.75162,22.35294118,31.27863394,10,100,150.0293812,6.292883216,140.154822,160.040895,2.325274098,0.502583648,1.495774,3.206741,0.050578765,0.050056981,0.006473,0.112126,0.027544157,6.07E-04,0.026989,0.029167,31.48672851,7.706007061,19.309365,43.807723, ,ST. CROIX,SOUTH,2004
2004-ST. THOMAS-SOUTH,0,0,0,0,0.14697124,0.012956175,0.076612022,0.150081967,0.246535762,0.021037638,0.130696751,0.256009535,27.57188381,0.01359813,27.55991803,27.62885246,1.062722042,0.0049451,1.043593788,1.067123772,0.033686319,0.001558397,0.031482571,0.0408,0.005426474,4.27E-04,0.005074012,0.006752466,313.0014668,14.20542314,308.377752,390.7886649,43.37780814,2.493256504,40.03746297,47.68332627,0.461215554,0.016270998,0.457144804,0.550642067,2.383772847,0.061113332,2.319446867,2.44309419,-28.10526301,7.178949143,-41,9,6.5925856,1.677309522,2.009734,9.788029,4.978947368,0.144321403,4,5,15.86315789,2.368276716,5,18,38.23063222,5.830147286,16.524519,48.325163,431022.5009,41554.60217,384056.0299,545479.9246,431789.4185,41977.43412,384258.6162,547118.239,434142.1659,42426.41544,386016.4403,550422.5616,438087.4203,42902.65187,389334.7072,555402.3312,443649.8465,43407.32249,394236.5182,562085.1857,86.38875982,1.18201831,82.50254,89.947161,15.39419455,3.283878384,7.643124,20.253691,0.668815158,1.471495029,0,7.64589,14.73684211,20.20333369,10,100,80.26658612,3.778596344,73.514047,85.566098,2.220938874,0.41677175,0.917069,3.031473,0.033205747,1.61E-04,0.033078,0.033406,0.033330516,9.50E-05,0.033239,0.033428,5.582090663,2.820711311,1.124174,9.975878, ,ST. THOMAS,SOUTH,2004
2005-PR-SOUTH,0,0,0,0,1.481677986,0.130306623,1.312794521,1.69060274,2.454559252,0.186494097,2.210082385,2.77704942,28.18425743,0.051241239,28.10263014,28.26764384,1.281550738,0.018116754,1.26045027,1.322624542,0.061280809,0.023638059,0.031297178,0.16028159,0.015474022,0.007471787,0.005042527,0.046716426,413.3685546,86.02749985,329.353671,849.5404998,115.7586064,40.87245627,75.3921704,269.4496394,0.049660331,0.020398793,0.031356164,0.179835612,0.315324255,0.10684397,0.185526929,0.771564574,-17.67464785,11.85804589,-84.099998,1,26.07074349,10.44677128,5.962555,45.931722,4.408450704,0.745244304,2,5,12.00704225,2.445132606,4,15,11.98199447,9.33281582,0,44.140364,3318785.213,1033744.383,1864191.973,4792345.125,3279647.328,1020987.145,1835926.707,4736478.154,3244819.494,1009893.322,1809979.149,4687120.272,3214253.897,1000471.35,1786279.928,4644215.724,3187917.647,992737.9527,1764765.037,4607734.752,73.00524438,4.754775465,61.937151,82.833003,77.60010996,31.21057749,33.493464,131.550831,1.569167465,4.941402718,0,37.70131,764.8591549,405.4569892,10,1000,13.63004823,8.513950308,1.850213,33.879367,3.678672993,3.09766478,0.080697,15.887704,0.094960845,0.117565934,2.20E-05,0.428395,0.057462493,0.020536451,0.00625,0.082955,22.95597585,12.1524682,4.550057,54.523766, ,PR,SOUTH,2005
2005-ST. CROIX-SOUTH,0,0,0,0,2.48694608,0.033737872,2.455150685,2.543287671,3.811961998,0.040062306,3.772018405,3.875880352,28.13610318,0.010909418,28.1200274,28.16005479,1.390076078,0.010660639,1.369139257,1.407163287,0.043483259,0.017211638,0.02894151,0.085999999,0.013157181,0.007035462,0.005259193,0.02941564,292.5455088,10.19295824,277.1469994,309.5268321,51.26935965,12.75355718,41.52202047,83.11806844,0.279102005,0.045256596,0.188602732,0.326726018,1.572203678,0.278884699,1.095945547,1.88051343,-15.57234045,9.243110307,-50.5,-4.5,23.57889285,2.975526213,19.357639,30.26874,4,0,4,4,12.36170213,0.818947679,10,13,14.83616209,4.774609526,9.012142,23.442765,248727.1549,4225.629723,237904.2034,252403.8348,252388.4575,4129.16296,241861.0018,256216.7695,256948.3728,4027.232634,246693.1311,260948.6158,262454.0991,3924.443178,252514.7582,266648.184,268962.5996,3827.672913,259389.7717,273374.4015,38.10599613,1.673920042,34.951686,41.47459,14.95795249,7.143933351,3.673817,27.690667,3.291683191,9.663671332,0.01544,55.75162,23.40425532,32.38871219,10,100,149.1921835,5.823272118,140.154822,159.554742,2.394551809,0.460469397,1.495774,3.206741,0.053591511,0.051042584,0.006473,0.112126,0.027591404,6.09E-04,0.026989,0.029167,32.50825387,7.137895984,19.795518,43.807723, ,ST. CROIX,SOUTH,2005
2005-ST. THOMAS-SOUTH,0,0,0,0,2.793760923,0.019282648,2.705835616,2.870547945,4.16781192,0.017196832,4.100556003,4.272873255,28.02719654,0.01297184,28.01558904,28.08189041,1.450773649,0.004079073,1.428498593,1.460709221,0.032488659,0.001176472,0.028965036,0.035433334,0.008028357,0.001617944,0.006557606,0.014459023,294.9476082,12.33779069,283.8267523,351.4155013,48.82489112,6.621864362,41.37778104,73.23194993,0.285795955,0.014232904,0.275630129,0.349219173,1.341675119,0.020413579,1.320834832,1.361747834,-28.10526301,7.178949143,-41,9,6.5925856,1.677309522,2.009734,9.788029,4.978947368,0.144321403,4,5,15.86315789,2.368276716,5,18,38.23063222,5.830147286,16.524519,48.325163,431022.5009,41554.60217,384056.0299,545479.9246,431789.4185,41977.43412,384258.6162,547118.239,434142.1659,42426.41544,386016.4403,550422.5616,438087.4203,42902.65187,389334.7072,555402.3312,443649.8465,43407.32249,394236.5182,562085.1857,86.38875982,1.18201831,82.50254,89.947161,15.39419455,3.283878384,7.643124,20.253691,0.668815158,1.471495029,0,7.64589,14.73684211,20.20333369,10,100,80.26658612,3.778596344,73.514047,85.566098,2.220938874,0.41677175,0.917069,3.031473,0.033205747,1.61E-04,0.033078,0.033406,0.033330516,9.50E-05,0.033239,0.033428,5.582090663,2.820711311,1.124174,9.975878, ,ST. THOMAS,SOUTH,2005
2006-PR-SOUTH,0,0,0,0,0.354820108,0.20450227,0.105753425,0.665972603,0.618773228,0.351050352,0.190522112,1.147458706,28.02778748,0.065608804,27.91378082,28.16531507,1.079773676,0.029310834,1.048665455,1.126154884,0.059221017,0.02597895,0.031570325,0.170759632,0.012963149,0.005993231,0.006541721,0.043557783,402.8481748,81.2011537,320.1057503,797.1887507,75.35327758,28.94317572,43.20436471,234.8649213,0.112816631,0.020991163,0.066328766,0.211547941,0.790365813,0.128933266,0.431029395,1.202540393,-18.21142856,13.17324571,-84.099998,1,25.76748216,10.63736114,5.962555,45.931722,4.378571429,0.743972007,2,5,11.95714286,2.437333809,4,15,11.71039426,9.252050078,0,44.140364,3331229.815,1040811.608,1864191.973,4792345.125,3291782.046,1028039.514,1835926.707,4736478.154,3256651.25,1016928.215,1809979.149,4687120.272,3225789.877,1007487.003,1786279.928,4644215.724,3199165.248,999733.352,1764765.037,4607734.752,73.16442233,4.987331251,61.937151,83.143382,77.1791835,30.88922736,33.493464,131.550831,1.694123214,5.115489811,0,37.70131,761.5,407.3743351,10,1000,13.71902367,8.520146627,2.805649,33.879367,3.774726671,3.230707478,0.080697,15.887704,0.096372407,0.118256362,2.20E-05,0.428395,0.05804595,0.020523322,0.00625,0.082955,23.83215671,12.68515081,4.550057,54.523766, ,PR,SOUTH,2006
2006-ST. CROIX-SOUTH,0,0,0,0,0.789814916,0.069992433,0.731561644,0.94460274,1.284207151,0.106293378,1.189630009,1.518470228,27.93877626,0.014911055,27.91972603,27.96956164,1.097688172,9.58E-04,1.096384079,1.099191227,0.038182866,0.003628016,0.031615273,0.045700001,0.008663857,7.14E-04,0.007485714,0.009903491,319.2786289,9.792001123,308.9999171,329.5771674,60.11254434,11.25066002,43.92348975,71.77096355,0.515560724,0.074365516,0.417493146,0.616698628,2.422361993,0.346365659,2.05689494,2.948466229,-13.99111113,9.400309967,-50.5,-0.1,23.8758032,3.013696077,19.357639,30.26874,4,0,4,4,12.42222222,0.839071156,10,13,14.26688284,4.698794284,9.012142,23.442765,247643.4002,4832.628847,237904.2034,252403.8348,251352.044,4692.146813,241861.0018,256216.7695,255966.949,4538.989206,246693.1311,260948.6158,261536.0944,4377.535437,252514.7582,266648.184,268117.3509,4214.888069,259389.7717,273374.4015,37.85697649,1.624018335,34.951686,41.47459,16.49789262,8.069918386,3.673817,28.176533,3.217417556,9.838792296,0,55.75162,20,28.60387768,10,100,150.57345,6.48657178,140.154822,160.040895,2.248444067,0.484633171,1.495774,3.206741,0.0466174,0.049341017,0.006473,0.112126,0.027464556,5.79E-04,0.026989,0.029167,30.9712766,8.062571063,19.309365,43.807723, ,ST. CROIX,SOUTH,2006
2006-ST. THOMAS-SOUTH,0,0,0,0,1.16138111,0.011019696,1.152438356,1.198027397,1.929772909,0.018575384,1.914737759,1.991878414,27.83523807,0.014792987,27.82123288,27.88684932,1.148047224,0.002749301,1.132069093,1.158551595,0.034412516,0.002025309,0.0311495,0.045,0.005544392,5.77E-04,0.005235224,0.008354905,300.8356495,12.7011822,296.1823337,370.1166666,50.39902379,0.362605387,48.40172961,50.46968067,0.488171581,0.031154232,0.467753419,0.63958902,2.249477345,0.097172987,2.146965949,2.428773178,-28.10526301,7.178949143,-41,9,6.5925856,1.677309522,2.009734,9.788029,4.978947368,0.144321403,4,5,15.86315789,2.368276716,5,18,38.23063222,5.830147286,16.524519,48.325163,431022.5009,41554.60217,384056.0299,545479.9246,431789.4185,41977.43412,384258.6162,547118.239,434142.1659,42426.41544,386016.4403,550422.5616,438087.4203,42902.65187,389334.7072,555402.3312,443649.8465,43407.32249,394236.5182,562085.1857,86.38875982,1.18201831,82.50254,89.947161,15.39419455,3.283878384,7.643124,20.253691,0.668815158,1.471495029,0,7.64589,14.73684211,20.20333369,10,100,80.26658612,3.778596344,73.514047,85.566098,2.220938874,0.41677175,0.917069,3.031473,0.033205747,1.61E-04,0.033078,0.033406,0.033330516,9.50E-05,0.033239,0.033428,5.582090663,2.820711311,1.124174,9.975878, ,ST. THOMAS,SOUTH,2006
